price,bt,Kms Driven,owner,Year of Manufacture,Mileage,RTO,Fuel Type,Registration Year,modelYear,Insurance Validity,Gear Box,Transmission,Seats,City,Engine Displacement
₹ 13.65 Lakh,SUV,"66,977 Kms",1st Owner,2016.0,16 kmpl,KA05,Diesel,Jan 2016,2016,Third Party insurance,6 Speed,Automatic,7 Seats,bangalore,2179 cc
₹ 10.85 Lakh,SUV,"29,916 Kms",1st Owner,2021.0,18 kmpl,KA19,Petrol,Oct 2021,2021,Third Party,6-Speed IMT,Manual,5 Seats,bangalore,998 cc
₹ 14.88 Lakh,Sedan,"10,066 Kms",1st Owner,2022.0,18.07 kmpl,KA05,Petrol,Apr 2022,2022,Third Party,6-Speed,Automatic,5 Seats,bangalore,999 cc
₹ 9.39 Lakh,Sedan,"39,243 Kms",2nd Owner,2019.0,14.84 kmpl,KA05,Petrol,Jul 2019,2019,Comprehensive,6 Speed,Automatic,5 Seats,bangalore,1598 cc
₹ 8.88 Lakh,Sedan,"36,309 Kms",2nd Owner,2017.0,14.84 kmpl,KA63,Petrol,Jan 2018,2017,Third Party insurance,6 Speed,Automatic,5 Seats,bangalore,1598 cc
₹ 4.25 Lakh,Hatchback,"69,408 Kms",1st Owner,2014.0,23.1 kmpl,KA22,Petrol,Jul 2014,2014,Third Party,5 Speed ,Automatic,5 Seats,bangalore,998 cc
₹ 8.18 Lakh,Sedan,"12,064 Kms",2nd Owner,2019.0,19 kmpl,KA01,Petrol,Mar 2019,2019,Third Party insurance,CVT,Automatic,5 Seats,bangalore,1199 cc
₹ 19.44 Lakh,Sedan,"74,000 Kms",1st Owner,2013.0,14.21 kmpl,KA51,Diesel,Apr 2013,2013,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,2143 cc
₹ 6.95 Lakh,Hatchback,"18,000 Kms",1st Owner,2018.0,22 kmpl,KA51,Petrol,Jun 2018,2018,Comprehensive,5,Automatic,5 Seats,bangalore,1197 cc
₹ 4.75 Lakh,Sedan,"59,000 Kms",1st Owner,2010.0,14.4 kmpl,KA51,Petrol,Apr 2010,2010,Comprehensive,6 Speed,Automatic,5 Seats,bangalore,1598 cc
₹ 5.51 Lakh,Hatchback,"17,190 Kms",1st Owner,2018.0,18.9 kmpl,KA03,Petrol,Jan 2019,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 3.52 Lakh,Hatchback,"58,323 Kms",1st Owner,2013.0,18.9 kmpl,KA02,Petrol,Jul 2013,2013,Comprehensive,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 6 Lakh,Sedan,"40,765 Kms",1st Owner,2015.0,17.8 kmpl,KA03,Petrol,Nov 2015,2015,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1497 cc
₹ 4.79 Lakh,Hatchback,"58,198 Kms",2nd Owner,2016.0,26 kmpl,KA51,Petrol,May 2016,2016,Third Party,5-Speed,Automatic,5 Seats,bangalore,998 cc
₹ 5.59 Lakh,Hatchback,"42,976 Kms",1st Owner,2019.0,18.9 kmpl,KA04,Petrol,Sept 2019,2019,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 15.19 Lakh,SUV,"1,04,507 Kms",1st Owner,2017.0,,KA05,Diesel,Feb 2017,2017,Comprehensive,,Automatic,7 Seats,bangalore,1995 cc
₹ 4.09 Lakh,Sedan,"44,074 Kms",1st Owner,2012.0,22.41 kmpl,KA01,Petrol,Aug 2012,2012,Third Party,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.39 Lakh,Hatchback,"21,000 Kms",1st Owner,2017.0,21.79 kmpl,KA05,Petrol,Apr 2017,2017,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,998 cc
₹ 7.37 Lakh,Hatchback,"14,089 Kms",1st Owner,2021.0,22.38 kmpl,KA02,Petrol,Mar 2021,2021,Third Party,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.26 Lakh,Sedan,"94,378 Kms",2nd Owner,2014.0,26 kmpl,KA19,Diesel,Mar 2014,2014,Comprehensive,6 Speed ,Manual,5 Seats,bangalore,1498 cc
₹ 13.50 Lakh,SUV,"71,000 Kms",1st Owner,2016.0,16 kmpl,KA53,Diesel,Aug 2016,2016,Comprehensive,6 Speed,Automatic,7 Seats,bangalore,2179 cc
₹ 31.94 Lakh,SUV,"1,74,000 Kms",1st Owner,2018.0,14.24 kmpl,KA04,Diesel,Oct 2018,2018,Comprehensive,6 Speed,Manual,7 Seats,bangalore,2755 cc
₹ 5.85 Lakh,Hatchback,"58,000 Kms",2nd Owner,2016.0,18.9 kmpl,KA03,Petrol,Apr 2016,2016,Comprehensive,4 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 14.95 Lakh,SUV,"1,13,000 Kms",2nd Owner,2014.0,15.73 kmpl,KA51,Diesel,Aug 2014,2014,Third Party insurance,7-Speed S-Tronic ,Automatic,5 Seats,bangalore,1968 cc
₹ 10.90 Lakh,SUV,"1,70,402 Kms",2nd Owner,2010.0,11.1 kmpl,KA25,Diesel,Apr 2010,2010,Comprehensive,6 Speed,Automatic,7 Seats,bangalore,2400 cc
₹ 21 Lakh,Sedan,"30,000 Kms",2nd Owner,2016.0,18.25 kmpl,KA03,Diesel,Sept 2016,2016,Comprehensive,7 Speed,Automatic,5 Seats,bangalore,1968 cc
₹ 5.90 Lakh,Sedan,"59,000 Kms",1st Owner,2014.0,19.1 kmpl,KA51,Petrol,Oct 2014,2014,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 18.99 Lakh,SUV,"25,883 Kms",1st Owner,2021.0,15.1 kmpl,KA02,Diesel,Apr 2021,2021,Comprehensive,6 Speed,Manual,7 Seats,bangalore,2179 cc
₹ 15.45 Lakh,SUV,"32,746 Kms",1st Owner,2021.0,20.08 kmpl,KA03,Petrol,Nov 2021,2021,Comprehensive,6-Speed,Manual,5 Seats,bangalore,999 cc
₹ 18.95 Lakh,Sedan,"35,038 Kms",1st Owner,2017.0,14.7 kmpl,KA51,Petrol,Jan 2017,2017,Comprehensive,7 Speed,Automatic,5 Seats,bangalore,1798 cc
₹ 5.40 Lakh,Hatchback,"38,995 Kms",3rd Owner,2018.0,19 kmpl,KA01,Petrol,Jul 2018,2018,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1194 cc
₹ 4.91 Lakh,Hatchback,"61,102 Kms",1st Owner,2013.0,22.38 kmpl,KA03,Petrol,Sept 2013,2013,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 6.25 Lakh,SUV,"1,32,000 Kms",2nd Owner,2012.0,17.67 kmpl,KA05,Diesel,Feb 2012,2012,Comprehensive,6 Speed ,Manual,5 Seats,bangalore,1968 cc
₹ 4.36 Lakh,Hatchback,"52,288 Kms",1st Owner,2021.0,21.7 kmpl,KA33,Petrol,Sept 2021,2021,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 6.16 Lakh,Hatchback,"69,054 Kms",1st Owner,2017.0,19 kmpl,KA05,Petrol,Nov 2017,2017,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,1199 cc
₹ 6.75 Lakh,SUV,"67,000 Kms",1st Owner,2015.0,13.24 kmpl,KA03,Petrol,Apr 2015,2015,Comprehensive,5 speed,Manual,5 Seats,bangalore,1598 cc
₹ 5.33 Lakh,Sedan,"51,745 Kms",2nd Owner,2015.0,26.59 kmpl,KA05,Diesel,Jan 2016,2015,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1248 cc
₹ 34.95 Lakh,Convertibles,"22,000 Kms",1st Owner,2015.0,16.6 kmpl,KA03,Petrol,Dec 2015,2015,Comprehensive,7 Speed,Automatic,4 Seats,bangalore,1798 cc
₹ 6.26 Lakh,Hatchback,"11,268 Kms",2nd Owner,2017.0,18.9 kmpl,KA53,Petrol,Aug 2017,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 6.32 Lakh,Hatchback,"24,357 Kms",1st Owner,2020.0,20.09 kmpl,KA05,Petrol,Oct 2020,2020,Zero Dep,5-Speed`,Manual,5 Seats,bangalore,1199 cc
₹ 17.75 Lakh,MUV,"1,57,000 Kms",2nd Owner,2016.0,13.68 kmpl,KA03,Diesel,Jul 2016,2016,Comprehensive,5 Speed,Manual,8 Seats,bangalore,2393 cc
₹ 10 Lakh,Sedan,"9,982 Kms",1st Owner,2018.0,17 kmpl,KA01,Petrol,May 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1497 cc
₹ 28.75 Lakh,Sedan,"22,000 Kms",1st Owner,2020.0,20.38 kmpl,KA53,Diesel,Jul 2020,2020,Comprehensive,6 Speed,Automatic,5 Seats,bangalore,1968 cc
₹ 10.85 Lakh,SUV,"27,000 Kms",1st Owner,2020.0,18 kmpl,KA05,Petrol,Feb 2020,2020,Comprehensive,6-Speed IMT,Manual,5 Seats,bangalore,998 cc
₹ 22.75 Lakh,Sedan,"68,000 Kms",2nd Owner,2017.0,22.69 kmpl,KA05,Diesel,Jul 2017,2017,Comprehensive,8 Speed,Automatic,5 Seats,bangalore,1995 cc
₹ 13.65 Lakh,SUV,"19,000 Kms",1st Owner,2022.0,18.15 kmpl,KA03,Petrol,Feb 2022,2022,Comprehensive,7-Speed DCT,Automatic,5 Seats,bangalore,998 cc
₹ 15.50 Lakh,SUV,"41,000 Kms",2nd Owner,2012.0,17.05 kmpl,KA51,Diesel,Oct 2012,2012,Third Party insurance,8-Speed ,Automatic,5 Seats,bangalore,1995 cc
₹ 30.25 Lakh,SUV,"49,000 Kms",1st Owner,2018.0,20.68 kmpl,KA02,Diesel,Sept 2018,2018,Comprehensive,8 Speed,Automatic,5 Seats,bangalore,1995 cc
₹ 42.75 Lakh,Sedan,"45,000 Kms",2nd Owner,2018.0,20.37 kmpl,KA03,Diesel,Oct 2018,2018,Comprehensive,8-Speed Steptronic,Automatic,5 Seats,bangalore,1995 cc
₹ 44.50 Lakh,SUV,"75,000 Kms",2nd Owner,2016.0,11.7 kmpl,KA02,Diesel,Sept 2016,2016,Comprehensive,8 Speed,Automatic,5 Seats,bangalore,2993 cc
₹ 4.83 Lakh,Hatchback,"39,613 Kms",1st Owner,2015.0,25.24 kmpl,KA04,Petrol,Mar 2015,2015,Third Party,5-Speed,Manual,5 Seats,bangalore,998 cc
₹ 10.07 Lakh,Sedan,"68,906 Kms",2nd Owner,2018.0,18 kmpl,KA04,Petrol,Nov 2018,2018,Third Party insurance,CVT,Automatic,5 Seats,bangalore,1497 cc
₹ 9.95 Lakh,SUV,"33,000 Kms",1st Owner,2019.0,13.9 kmpl,KA22,Petrol,Oct 2019,2019,Comprehensive,6-Speed,Automatic,5 Seats,bangalore,1498 cc
₹ 5.73 Lakh,Sedan,"71,423 Kms",1st Owner,2016.0,22.41 kmpl,KA53,Petrol,Apr 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 6.58 Lakh,Sedan,"17,811 Kms",1st Owner,2015.0,22.41 kmpl,KA53,Petrol,Jul 2015,2015,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 12.45 Lakh,SUV,"79,000 Kms",1st Owner,2017.0,17.6 kmpl,KA04,Diesel,Sept 2017,2017,Comprehensive,6 Speed,Automatic,5 Seats,bangalore,1582 cc
₹ 9.06 Lakh,Hatchback,"9,724 Kms",1st Owner,2020.0,21.4 kmpl,KA02,Petrol,Oct 2020,2020,Zero Dep,CVT,Automatic,5 Seats,bangalore,1197 cc
₹ 11.95 Lakh,SUV,"75,000 Kms",1st Owner,2019.0,15.8 kmpl,KA53,Petrol,May 2019,2019,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1591 cc
₹ 10.31 Lakh,Sedan,"20,754 Kms",1st Owner,2021.0,17.1 kmpl,KA41,Petrol,Mar 2021,2021,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1496 cc
₹ 4.13 Lakh,Hatchback,"50,510 Kms",3rd Owner,2015.0,18.9 kmpl,KA04,Petrol,Nov 2015,2015,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 6.24 Lakh,Hatchback,"35,000 Kms",1st Owner,2019.0,18.9 kmpl,KA04,Petrol,Dec 2019,2019,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 4.65 Lakh,Sedan,"85,000 Kms",3rd Owner,2011.0,22.32 kmpl,KA04,Diesel,Jan 2011,2011,Comprehensive,6 Speed ,Manual,5 Seats,bangalore,1582 cc
₹ 10.50 Lakh,Sedan,"48,979 Kms",1st Owner,2018.0,18 kmpl,KA03,Petrol,Oct 2018,2018,Third Party insurance,5 Speed CVT,Automatic,5 Seats,bangalore,1497 cc
₹ 7.25 Lakh,SUV,"46,000 Kms",2nd Owner,2017.0,17 kmpl,KA06,Petrol,Jun 2017,2017,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1198 cc
₹ 18 Lakh,SUV,"9,000 Kms",1st Owner,2020.0,,KA01,Diesel,Jun 2021,2020,Comprehensive,6 Speed,Automatic,4 Seats,bangalore,2184 cc
₹ 6.50 Lakh,Sedan,"70,000 Kms",2nd Owner,2018.0,26.1 kmpl,KA03,Diesel,May 2018,2018,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 13.95 Lakh,Sedan,"78,000 Kms",2nd Owner,2014.0,27.03 kmpl,KA03,Diesel,Jan 2014,2014,Third Party insurance,8 Speed,Automatic,5 Seats,bangalore,1969 cc
₹ 8.65 Lakh,Sedan,"1,500 Kms",1st Owner,2021.0,24.7 kmpl,KA06,Diesel,Oct 2021,2021,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 14.23 Lakh,Sedan,"70,000 Kms",2nd Owner,2011.0,18.48 kmpl,KA51,Diesel,Aug 2011,2011,Comprehensive,6 Speed,Automatic,5 Seats,bangalore,1995 cc
₹ 43.99 Lakh,SUV,"8,187 Kms",1st Owner,2023.0,13.92 kmpl,KA50,Diesel,Feb 2023,2023,Comprehensive,8 Speed,Automatic,6 Seats,bangalore,1996 cc
₹ 4.75 Lakh,Sedan,"81,777 Kms",3rd Owner,2014.0,22.41 kmpl,KA50,Petrol,May 2014,2014,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 7.47 Lakh,Sedan,"48,698 Kms",2nd Owner,2016.0,18 kmpl,KA51,Petrol,Jan 2017,2016,Comprehensive,5 Speed CVT,Automatic,5 Seats,bangalore,1497 cc
₹ 15.90 Lakh,SUV,"21,000 Kms",1st Owner,2020.0,16.5 kmpl,KA03,Petrol,Dec 2020,2020,Comprehensive,7-Speed DCT,Automatic,5 Seats,bangalore,1353 cc
₹ 5.20 Lakh,Hatchback,"67,771 Kms",2nd Owner,2016.0,18.9 kmpl,KA05,Petrol,Oct 2016,2016,Comprehensive,4 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 5.30 Lakh,Sedan,"60,386 Kms",1st Owner,2015.0,22.41 kmpl,KA53,Petrol,Dec 2015,2015,Third Party,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.95 Lakh,Hatchback,"48,928 Kms",1st Owner,2018.0,23.84 kmpl,KA03,Petrol,Sept 2018,2018,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,1199 cc
₹ 3.12 Lakh,Hatchback,"1,11,374 Kms",1st Owner,2010.0,18.5 kmpl,KA51,Petrol,Mar 2010,2010,Third Party,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 9.20 Lakh,SUV,"33,000 Kms",2nd Owner,2017.0,15.8 kmpl,KA41,Petrol,Nov 2017,2017,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1591 cc
₹ 4.03 Lakh,Hatchback,"40,561 Kms",1st Owner,2021.0,22.05 kmpl,KA50,Petrol,Jan 2022,2021,Zero Dep,5 Speed,Manual,5 Seats,bangalore,796 cc
₹ 4.15 Lakh,Hatchback,"92,529 Kms",1st Owner,2013.0,22.38 kmpl,KA19,Petrol,Feb 2013,2013,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 8.50 Lakh,Sedan,"42,000 Kms",1st Owner,2019.0,18.1 kmpl,KA01,Petrol,Sept 2019,2019,Comprehensive,CVT,Automatic,5 Seats,bangalore,1199 cc
₹ 27 Lakh,MUV,"55,342 Kms",1st Owner,2020.0,14.11 kmpl,KA03,Diesel,Feb 2020,2020,Comprehensive,8-Speed,Automatic,7 Seats,bangalore,2199 cc
₹ 11.45 Lakh,SUV,"51,000 Kms",1st Owner,2021.0,21.7 kmpl,KA51,Diesel,Sept 2021,2021,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 12.75 Lakh,SUV,"37,000 Kms",2nd Owner,2018.0,15.1 kmpl,KA04,Diesel,Sept 2018,2018,Comprehensive,6 Speed,Manual,7 Seats,bangalore,2179 cc
₹ 6.45 Lakh,Hatchback,"36,468 Kms",1st Owner,2017.0,18.7 kmpl,KA03,Petrol,Jan 2017,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 14.40 Lakh,SUV,"11,250 Kms",1st Owner,2022.0,16.82 kmpl,KA50,Petrol,Aug 2022,2022,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 11.45 Lakh,MUV,"36,000 Kms",1st Owner,2019.0,19.01 kmpl,KA53,Petrol,May 2019,2019,Comprehensive,5 Speed,Manual,7 Seats,bangalore,1462 cc
₹ 12.25 Lakh,SUV,"36,368 Kms",1st Owner,2019.0,18.15 kmpl,KA03,Petrol,Aug 2019,2019,Third Party insurance,7-Speed,Automatic,5 Seats,bangalore,998 cc
₹ 52.75 Lakh,Sedan,"36,000 Kms",2nd Owner,2016.0,13.5 kmpl,KA04,Diesel,Aug 2016,2016,Comprehensive,7 Speed,Automatic,5 Seats,bangalore,2987 cc
₹ 38 Lakh,SUV,"62,000 Kms",3rd Owner,2017.0,18.56 kmpl,KA14,Diesel,Apr 2018,2017,Comprehensive,8 Speed,Automatic,5 Seats,bangalore,1995 cc
₹ 8.88 Lakh,Sedan,"39,466 Kms",1st Owner,2018.0,17.4 kmpl,KA04,Petrol,Oct 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1497 cc
₹ 5.07 Lakh,Hatchback,"49,570 Kms",1st Owner,2014.0,22.38 kmpl,KA02,Petrol,Apr 2014,2014,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 10.20 Lakh,Sedan,"23,382 Kms",2nd Owner,2018.0,18.19 kmpl,KA01,Petrol,Nov 2018,2018,Comprehensive,7 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 4.72 Lakh,Hatchback,"42,954 Kms",1st Owner,2021.0,21.7 kmpl,KA52,Petrol,Jul 2021,2021,Comprehensive,5-Speed,Manual,5 Seats,bangalore,998 cc
₹ 4.71 Lakh,Hatchback,"68,306 Kms",1st Owner,2014.0,22.38 kmpl,KA03,Petrol,Mar 2014,2014,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 8.21 Lakh,Hatchback,"54,961 Kms",1st Owner,2018.0,22.54 kmpl,KA02,Diesel,Jan 2019,2018,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1396 cc
₹ 5.10 Lakh,Hatchback,"91,087 Kms",1st Owner,2015.0,22.38 kmpl,KA01,Petrol,Jan 2015,2015,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.99 Lakh,Hatchback,"16,691 Kms",1st Owner,2022.0,21.74 kmpl,KA05,Petrol,Mar 2022,2022,Third Party,5 Speed,Manual,5 Seats,bangalore,999 cc
₹ 4.02 Lakh,Hatchback,"80,190 Kms",1st Owner,2016.0,20.51 kmpl,KA53,Petrol,Nov 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 10.02 Lakh,SUV,"54,639 Kms",1st Owner,2017.0,15.29 kmpl,KA05,Petrol,Jun 2017,2017,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1591 cc
₹ 9.75 Lakh,SUV,"50,225 Kms",1st Owner,2020.0,18.55 kmpl,KA53,Petrol,Nov 2020,2020,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1462 cc
₹ 7.95 Lakh,Hatchback,"68,017 Kms",1st Owner,2018.0,22.54 kmpl,KA04,Diesel,Sept 2018,2018,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1396 cc
₹ 5.50 Lakh,Hatchback,"87,912 Kms",1st Owner,2016.0,16.2 kmpl,KA09,Petrol,Aug 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 12.98 Lakh,SUV,"2,045 Kms",1st Owner,2021.0,17.57 kmpl,KA50,Petrol,Jul 2021,2021,Third Party insurance,6-Speed,Manual,5 Seats,bangalore,1199 cc
₹ 10.85 Lakh,SUV,"24,305 Kms",1st Owner,2021.0,18.55 kmpl,KA12,Petrol,Sept 2021,2021,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1462 cc
₹ 3.35 Lakh,Hatchback,"2,500 Kms",1st Owner,2015.0,25.4 kmpl,KA04,Petrol,Jul 2015,2015,Comprehensive,4 Speed,Automatic,4 Seats,bangalore,624 cc
₹ 11.09 Lakh,SUV,"31,489 Kms",1st Owner,2020.0,17.05 kmpl,KA50,Petrol,Mar 2020,2020,Third Party insurance,6 Speed,Automatic,5 Seats,bangalore,1199 cc
₹ 3.50 Lakh,Sedan,"82,268 Kms",2nd Owner,2014.0,14.6 kmpl,KA03,Petrol,Jun 2014,2014,Not Available,Five Speed Manual,Manual,5 Seats,bangalore,1368 cc
₹ 8.95 Lakh,SUV,"73,834 Kms",1st Owner,2019.0,23 kmpl,KA04,Diesel,May 2019,2019,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 17.75 Lakh,SUV,"73,000 Kms",2nd Owner,2014.0,13 kmpl,KA05,Diesel,Sept 2014,2014,Comprehensive,5 Speed,Manual,7 Seats,bangalore,2982 cc
₹ 4.66 Lakh,Hatchback,"41,436 Kms",1st Owner,2017.0,23.1 kmpl,KA02,Petrol,Sept 2017,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 9.24 Lakh,Sedan,"19,024 Kms",2nd Owner,2019.0,17.4 kmpl,KA04,Petrol,Jul 2019,2019,Zero Dep,5 Speed,Manual,5 Seats,bangalore,1497 cc
₹ 7.75 Lakh,MUV,"73,000 Kms",1st Owner,2016.0,14.02 kmpl,KA05,Diesel,Apr 2016,2016,Comprehensive,5 Speed,Manual,8 Seats,bangalore,2179 cc
₹ 3.78 Lakh,Hatchback,"73,140 Kms",2nd Owner,2020.0,22.05 kmpl,KA09,Petrol,Jun 2020,2020,Comprehensive,5 Speed,Manual,5 Seats,bangalore,796 cc
₹ 5.55 Lakh,Hatchback,"29,289 Kms",1st Owner,2015.0,22.38 kmpl,KA03,Petrol,Aug 2015,2015,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 8.99 Lakh,Sedan,"39,116 Kms",1st Owner,2016.0,18 kmpl,KA03,Petrol,Jun 2016,2016,Comprehensive,5 Speed CVT,Automatic,5 Seats,bangalore,1497 cc
₹ 3.70 Lakh,Hatchback,"41,958 Kms",1st Owner,2019.0,24.7 kmpl,KA51,Petrol,Oct 2019,2019,Third Party,5 Speed,Manual,5 Seats,bangalore,796 cc
₹ 8.10 Lakh,SUV,"26,626 Kms",1st Owner,2018.0,17.5 kmpl,KA03,Petrol,Nov 2018,2018,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 7.74 Lakh,Hatchback,"63,460 Kms",1st Owner,2019.0,18.2 kmpl,KA05,Petrol,Apr 2019,2019,Third Party insurance,5 Speed,Automatic,5 Seats,bangalore,1199 cc
₹ 5.30 Lakh,Hatchback,"35,711 Kms",1st Owner,2019.0,20.3 kmpl,KA04,Petrol,Nov 2019,2019,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1086 cc
₹ 9.45 Lakh,SUV,"20,057 Kms",1st Owner,2020.0,16.5 kmpl,KA06,Petrol,Nov 2020,2020,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 8.80 Lakh,Hatchback,"25,396 Kms",1st Owner,2020.0,19.33 kmpl,KA50,Petrol,Feb 2020,2020,Third Party insurance,5-Speed,Manual,5 Seats,bangalore,1199 cc
₹ 5.25 Lakh,Hatchback,"88,000 Kms",1st Owner,2013.0,21.27 kmpl,KA05,Diesel,Oct 2013,2013,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1396 cc
₹ 16.05 Lakh,SUV,"62,000 Kms",1st Owner,2019.0,14.1 kmpl,KA01,Petrol,Apr 2019,2019,Third Party insurance,7 Speed,Automatic,5 Seats,bangalore,1368 cc
₹ 11.70 Lakh,Sedan,"35,993 Kms",1st Owner,2020.0,18.6 kmpl,KA03,Petrol,Sept 2020,2020,Not Available,6 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 6.50 Lakh,Hatchback,"34,000 Kms",1st Owner,2017.0,18.9 kmpl,KA05,Petrol,May 2017,2017,Comprehensive,4 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 8.75 Lakh,SUV,"51,338 Kms",1st Owner,2019.0,17.5 kmpl,KA01,Petrol,Jul 2019,2019,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 5 Lakh,Hatchback,"74,280 Kms",1st Owner,2015.0,18.9 kmpl,KA03,Petrol,Feb 2016,2015,Not Available,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 95 Lakh,SUV,"82,000 Kms",1st Owner,2019.0,12.65 kmpl,TS07,Diesel,Apr 2020,2019,Comprehensive,8 Speed,Automatic,5 Seats,bangalore,2993 cc
₹ 21.95 Lakh,Sedan,"63,773 Kms",1st Owner,2015.0,17.68 kmpl,KA03,Diesel,Jan 2015,2015,Comprehensive,8 Speed,Automatic,5 Seats,bangalore,1968 cc
₹ 3.95 Lakh,Hatchback,"1,01,356 Kms",2nd Owner,2015.0,18.9 kmpl,KA20,Petrol,Jan 2016,2015,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 4.21 Lakh,Hatchback,"75,591 Kms",1st Owner,2020.0,31.59 km/kg,KA17,CNG,Dec 2020,2020,Third Party insurance,5 Speed,Manual,4 Seats,bangalore,796 cc
₹ 13 Lakh,SUV,"72,208 Kms",1st Owner,2017.0,13 kmpl,KA05,Petrol,Oct 2017,2017,Not Available,6 Speed,Automatic,5 Seats,bangalore,1591 cc
₹ 4.90 Lakh,Hatchback,"51,489 Kms",1st Owner,2014.0,22.38 kmpl,KA03,Petrol,Oct 2014,2014,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.20 Lakh,Hatchback,"74,643 Kms",1st Owner,2017.0,20.89 kmpl,KA06,Petrol,Mar 2017,2017,Third Party insurance,5 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 14.50 Lakh,SUV,"44,000 Kms",2nd Owner,2008.0,15.3 kmpl,KA53,Diesel,Jul 2008,2008,Comprehensive,8 Speed,Automatic,5 Seats,bangalore,2993 cc
₹ 6.16 Lakh,Hatchback,"79,575 Kms",1st Owner,2017.0,19 kmpl,KA01,Petrol,May 2017,2017,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,1199 cc
₹ 8.25 Lakh,SUV,"54,097 Kms",1st Owner,2018.0,17.5 kmpl,KA04,Petrol,Jun 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
