price,bt,Kms Driven,owner,Year of Manufacture,Mileage,RTO,Fuel Type,Registration Year,modelYear,Insurance Validity,Gear Box,Transmission,Seats,City,Engine Displacement
₹ 4.29 Lakh,Hatchback,"1,42,135 Kms",1st Owner,2016,23.84,KA03,Petrol,Jun 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 5.20 Lakh,Sedan,"1,20,000 Kms",1st Owner,2021,18.5,KA14,Petrol,2021,2021,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1194 cc
₹ 6.25 Lakh,Hatchback,"9,553 Kms",1st Owner,2019,20.52,KA03,Petrol,Jun 2019,2019,Third Party,5 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 6.01 Lakh,Hatchback,"7,600 Kms",1st Owner,2022,21.46,KA50,Petrol,Jul 2022,2022,Zero Dep,5 Speed,Manual,5 Seats,bangalore,999 cc
₹ 13 Lakh,SUV,"1,20,000 Kms",1st Owner,2017,17.1,KA36,Diesel,2017,2017,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1956 cc
₹ 6.45 Lakh,Hatchback,"20,000 Kms",1st Owner,2017,18.9,KA51,Petrol,Jul 2017,2017,Comprehensive,4 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 19.75 Lakh,SUV,"1,20,000 Kms",2nd Owner,2013,12.07,KA03,Diesel,2013,2013,Third Party insurance,8 Speed Tiptronic,Automatic,7 Seats,bangalore,2967 cc
₹ 6.95 Lakh,Hatchback,"45,578 Kms",1st Owner,2016,18.6,KA03,Petrol,Jan 2016,2016,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5 Lakh,Sedan,"1,00,000 Kms",1st Owner,2013,14.69,KA03,Petrol,2013,2013,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1390 cc
₹ 16.44 Lakh,Sedan,"1,00,000 Kms",2nd Owner,2014,22.69,KA51,Diesel,Aug 2014,2014,Comprehensive,8 Speed,Automatic,5 Seats,bangalore,1995 cc
₹ 8.95 Lakh,SUV,"42,000 Kms",1st Owner,2019,17.0,KA03,Petrol,Nov 2019,2019,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1497 cc
₹ 3.50 Lakh,Hatchback,"90,000 Kms",2nd Owner,2013,20.36,KA42,Petrol,2013,2013,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.50 Lakh,Sedan,"70,000 Kms",1st Owner,2012,22.32,KA05,Diesel,2012,2012,Third Party insurance,6 Speed ,Manual,5 Seats,bangalore,1582 cc
₹ 7.50 Lakh,SUV,"1,00,000 Kms",3rd Owner,2010,11.4,KA03,Diesel,2010,2010,Third Party insurance,5 Speed,Automatic,7 Seats,bangalore,2953 cc
₹ 5.81 Lakh,Hatchback,"16,306 Kms",1st Owner,2017,20.89,KA05,Petrol,Mar 2017,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.13 Lakh,Hatchback,"25,086 Kms",3rd Owner,2020,20.52,KA40,Petrol,Jun 2020,2020,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 6.50 Lakh,Hatchback,"54,845 Kms",1st Owner,2017,21.01,KA53,Petrol,Sept 2017,2017,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 8.06 Lakh,Hatchback,"35,642 Kms",1st Owner,2020,24.4,KA19,Diesel,May 2020,2020,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1498 cc
₹ 7.25 Lakh,Hatchback,"22,173 Kms",1st Owner,2016,21.4,KA03,Petrol,Jun 2016,2016,Third Party,CVT,Automatic,5 Seats,bangalore,1197 cc
₹ 49.50 Lakh,Sedan,"50,000 Kms",1st Owner,2018,17.42,KA51,Diesel,Jul 2018,2018,Comprehensive,8-Speed Steptronic,Automatic,5 Seats,bangalore,2993 cc
₹ 4.26 Lakh,Hatchback,"67,790 Kms",1st Owner,2014,18.9,KA51,Petrol,Jun 2014,2014,Third Party,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 4.85 Lakh,Hatchback,"38,000 Kms",1st Owner,2019,23.95,KA05,Petrol,Jan 2019,2019,Comprehensive,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 3.51 Lakh,Hatchback,"49,713 Kms",2nd Owner,2012,19.4,KA51,Petrol,Jun 2012,2012,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1198 cc
₹ 4.90 Lakh,Hatchback,"10,002 Kms",1st Owner,2021,21.46,KA09,Petrol,Apr 2021,2021,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,999 cc
₹ 14.95 Lakh,SUV,"46,706 Kms",1st Owner,2017,16.0,KA04,Diesel,Jan 2017,2017,Third Party insurance,6 Speed,Manual,7 Seats,bangalore,2179 cc
₹ 5.10 Lakh,Hatchback,"90,000 Kms",2nd Owner,2014,25.2,KA03,Diesel,2014,2014,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1248 cc
₹ 27.50 Lakh,SUV,"1,06,000 Kms",1st Owner,2016,18.56,KA51,Diesel,Jun 2016,2016,Comprehensive,8 Speed,Automatic,5 Seats,bangalore,1995 cc
₹ 10.25 Lakh,Hatchback,"55,833 Kms",1st Owner,2017,17.21,KA03,Petrol,Jul 2017,2017,Third Party insurance,7 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 23.45 Lakh,SUV,"46,716 Kms",2nd Owner,2015,15.73,KA51,Diesel,Apr 2015,2015,Third Party insurance,7-Speed S-Tronic ,Automatic,5 Seats,bangalore,1968 cc
₹ 8.25 Lakh,Sedan,"54,000 Kms",1st Owner,2016,21.13,KA01,Diesel,Oct 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 6.75 Lakh,SUV,"68,000 Kms",2nd Owner,2016,21.7,KA01,Diesel,Aug 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 1.90 Lakh,Hatchback,"1,13,348 Kms",3rd Owner,2010,20.0,KA14,Diesel,Jun 2010,2010,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1399 cc
₹ 8.90 Lakh,Sedan,"1,34,000 Kms",1st Owner,2014,17.68,HR26,Diesel,Mar 2016,2014,Third Party insurance,8 Speed,Automatic,5 Seats,bangalore,1968 cc
₹ 8.23 Lakh,SUV,"20,000 Kms",1st Owner,2022,19.03,KA01,Petrol,2022,2022,Third Party insurance,5 Speed,Automatic,5 Seats,bangalore,999 cc
₹ 5.54 Lakh,Hatchback,"52,311 Kms",1st Owner,2014,22.38,KA19,Petrol,Mar 2014,2014,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 4.99 Lakh,Sedan,"59,514 Kms",1st Owner,2014,22.41,KA53,Petrol,Jan 2015,2014,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 8.15 Lakh,SUV,"10,000 Kms",1st Owner,2022,19.03,KA53,Petrol,2022,2022,Third Party insurance,5 Speed,Automatic,5 Seats,bangalore,999 cc
₹ 7.19 Lakh,Hatchback,"36,743 Kms",1st Owner,2020,21.01,KA03,Petrol,Dec 2020,2020,Third Party,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 3.72 Lakh,Hatchback,"83,046 Kms",1st Owner,2015,25.24,KA04,Petrol,Oct 2015,2015,Third Party,5-Speed,Manual,5 Seats,bangalore,998 cc
₹ 5.15 Lakh,Hatchback,"10,000 Kms",1st Owner,2018,23.1,KA04,Petrol,2018,2018,Third Party insurance,5 Speed,Automatic,5 Seats,bangalore,998 cc
₹ 5.54 Lakh,Hatchback,"59,420 Kms",2nd Owner,2016,18.7,KA04,Petrol,Mar 2016,2016,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 7 Lakh,Sedan,"4,545 Kms",1st Owner,2023,20.3,KA41,Petrol,Mar 2023,2023,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 4.10 Lakh,Hatchback,"70,404 Kms",1st Owner,2011,22.38,KA05,Petrol,Jul 2011,2011,Third Party insurance,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 6.85 Lakh,Sedan,"39,725 Kms",1st Owner,2016,20.73,KA05,Petrol,Jun 2016,2016,Third Party,5 Speed,Manual,5 Seats,bangalore,1373 cc
₹ 55 Lakh,Sedan,"10,000 Kms",1st Owner,2022,16.13,KA03,Petrol,2022,2022,Third Party insurance,8-Speed Steptronic Sport Automatic Transmission,Automatic,5 Seats,bangalore,1998 cc
₹ 18 Lakh,SUV,"10,000 Kms",1st Owner,2022,17.8,KA01,Diesel,2022,2022,Third Party insurance,6-Speed,Automatic,5 Seats,bangalore,1493 cc
₹ 1.80 Lakh,Hatchback,"60,000 Kms",2nd Owner,2006,18.9,KA03,Petrol,2006,2006,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 7.65 Lakh,SUV,"50,000 Kms",2nd Owner,2018,17.0,KA04,Petrol,2018,2018,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1497 cc
₹ 19.50 Lakh,SUV,"10,000 Kms",1st Owner,2023,13.79,KA14,Petrol,2023,2023,Third Party insurance,6-speed,Manual,5 Seats,bangalore,1451 cc
₹ 4.91 Lakh,Sedan,"50,000 Kms",3rd Owner,2013,16.3,KA01,Petrol,2013,2013,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1797 cc
₹ 11.75 Lakh,SUV,"23,272 Kms",1st Owner,2021,21.7,KA02,Diesel,Mar 2021,2021,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 9.99 Lakh,SUV,"8,407 Kms",1st Owner,2020,15.9,KA01,Petrol,Sept 2020,2020,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1496 cc
₹ 7.15 Lakh,Hatchback,"50,000 Kms",1st Owner,2018,21.21,KA03,Petrol,2018,2018,Third Party insurance,5,Automatic,5 Seats,bangalore,1197 cc
₹ 34 Lakh,Sedan,"10,000 Kms",1st Owner,2018,18.25,KA03,Diesel,2018,2018,Third Party insurance,7 Speed,Automatic,5 Seats,bangalore,1968 cc
₹ 17.79 Lakh,SUV,"14,881 Kms",1st Owner,2021,18.9,KA53,Petrol,Feb 2021,2021,Comprehensive,7-speed DCT,Automatic,5 Seats,bangalore,1353 cc
₹ 4.04 Lakh,Hatchback,"54,305 Kms",1st Owner,2012,18.5,KA01,Petrol,Nov 2012,2012,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 3.58 Lakh,Hatchback,"50,000 Kms",2nd Owner,2016,19.81,KA51,Petrol,2016,2016,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1086 cc
₹ 5.81 Lakh,Hatchback,"64,998 Kms",1st Owner,2017,20.89,KA03,Petrol,Mar 2017,2017,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 6.30 Lakh,Hatchback,"75,940 Kms",1st Owner,2015,18.6,KA51,Petrol,Dec 2015,2015,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.60 Lakh,Hatchback,"25,639 Kms",1st Owner,2016,18.7,KA03,Petrol,May 2016,2016,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 15.51 Lakh,SUV,"44,107 Kms",1st Owner,2019,15.1,KA03,Diesel,Jun 2019,2019,Third Party insurance,6 Speed,Manual,7 Seats,bangalore,2179 cc
₹ 5.25 Lakh,Sedan,"60,000 Kms",2nd Owner,2014,17.01,KA03,Petrol,2014,2014,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1591 cc
₹ 5.01 Lakh,Hatchback,"41,594 Kms",1st Owner,2018,23.1,KA05,Petrol,Feb 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 6.17 Lakh,Hatchback,"24,786 Kms",2nd Owner,2020,20.52,KA03,Petrol,Jan 2021,2020,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 3.65 Lakh,Hatchback,"56,000 Kms",1st Owner,2017,23.95,KA03,Petrol,Feb 2017,2017,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 9.95 Lakh,Sedan,"90,000 Kms",1st Owner,2018,18.3,KA05,Petrol,Oct 2018,2018,Comprehensive,CVT,Automatic,5 Seats,bangalore,1498 cc
₹ 7.75 Lakh,Hatchback,"31,000 Kms",2nd Owner,2019,18.6,KA04,Petrol,Aug 2019,2019,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 47 Lakh,SUV,"30,000 Kms",2nd Owner,2018,16.38,KA03,Diesel,2018,2018,Third Party insurance,8 Speed,Automatic,5 Seats,bangalore,1999 cc
₹ 7.70 Lakh,Sedan,"36,000 Kms",1st Owner,2017,17.7,KA05,Petrol,Jul 2017,2017,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1591 cc
₹ 7.25 Lakh,Hatchback,"19,065 Kms",1st Owner,2018,22.0,KA53,Petrol,Feb 2018,2018,Third Party insurance,5,Manual,5 Seats,bangalore,1197 cc
₹ 8.40 Lakh,Hatchback,"30,538 Kms",1st Owner,2019,18.2,KA05,Petrol,Feb 2019,2019,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,1199 cc
₹ 7.99 Lakh,Hatchback,"48,891 Kms",2nd Owner,2018,18.6,KA01,Petrol,Apr 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 13.80 Lakh,Hatchback,"60,000 Kms",2nd Owner,2014,15.5,KA05,Petrol,2014,2014,Third Party insurance,7G DCT 7-Speed Dual Clutch Transmission ,Automatic,5 Seats,bangalore,1595 cc
₹ 6.96 Lakh,Hatchback,"26,676 Kms",1st Owner,2018,22.0,KA51,Petrol,May 2018,2018,Third Party,5,Manual,5 Seats,bangalore,1197 cc
₹ 5.76 Lakh,Hatchback,"35,647 Kms",1st Owner,2015,22.38,KA51,Petrol,Feb 2015,2015,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 7.21 Lakh,Hatchback,"63,825 Kms",1st Owner,2020,22.35,KA01,Petrol,Mar 2020,2020,Zero Dep,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 9.95 Lakh,Sedan,"31,346 Kms",2nd Owner,2018,17.4,KA03,Petrol,Jan 2018,2018,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1497 cc
₹ 5.94 Lakh,Hatchback,"79,349 Kms",2nd Owner,2015,18.6,KA03,Petrol,Aug 2015,2015,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 9.27 Lakh,SUV,"88,203 Kms",1st Owner,2015,15.1,KA03,Diesel,Apr 2015,2015,Comprehensive,6 Speed ,Manual,7 Seats,bangalore,2179 cc
₹ 32.75 Lakh,SUV,"37,370 Kms",1st Owner,2018,15.17,KA01,Diesel,Jun 2018,2018,Comprehensive,7-Speed S-Tronic,Automatic,5 Seats,bangalore,1968 cc
₹ 4.26 Lakh,Hatchback,"52,228 Kms",1st Owner,2015,20.51,KA53,Petrol,May 2015,2015,Comprehensive,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 11 Lakh,SUV,"70,000 Kms",1st Owner,2015,17.01,KA04,Diesel,2015,2015,Third Party insurance,6 Speed,Automatic,5 Seats,bangalore,1582 cc
₹ 9.05 Lakh,SUV,"40,542 Kms",1st Owner,2022,20.0,KA19,Petrol,Mar 2022,2022,Zero Dep,5 Speed,Manual,5 Seats,bangalore,999 cc
₹ 8.48 Lakh,SUV,"47,936 Kms",1st Owner,2019,14.99,KA03,Petrol,Jun 2019,2019,Comprehensive,5 speed,Automatic,5 Seats,bangalore,1498 cc
₹ 4 Lakh,SUV,"10,000 Kms",3rd Owner,2017,18.9,KA03,Petrol,2022,1995,Third Party insurance,5 Speed,Manual,6 Seats,bangalore,1197 cc
₹ 5.75 Lakh,Sedan,"70,000 Kms",2nd Owner,2008,11.9,KA01,Diesel,2008,2008,Third Party insurance,5 Speed,Automatic,5 Seats,bangalore,2496 cc
₹ 4 Lakh,Sedan,"1,10,000 Kms",5th Owner,2013,16.8,KA03,Petrol,2013,2013,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1497 cc
₹ 4 Lakh,SUV,"10,000 Kms",3rd Owner,2017,18.9,KA18,Petrol,2022,1995,Third Party insurance,5 Speed,Manual,8 Seats,bangalore,1197 cc
₹ 8.95 Lakh,SUV,"45,000 Kms",2nd Owner,2016,15.29,KA01,Petrol,Jul 2016,2016,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1591 cc
₹ 10.99 Lakh,SUV,"20,469 Kms",1st Owner,2019,18.27,KA03,Petrol,Aug 2019,2019,Third Party insurance,6-Speed,Manual,5 Seats,bangalore,998 cc
₹ 4.25 Lakh,Hatchback,"60,000 Kms",1st Owner,2011,17.0,KA03,Petrol,2011,2011,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 4.45 Lakh,Sedan,"70,000 Kms",2nd Owner,2012,19.1,KA05,Petrol,Aug 2012,2012,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 3.20 Lakh,Sedan,"1,50,000 Kms",4th Owner,2014,20.5,KA03,Diesel,2014,2014,Third Party insurance,5-speed,Manual,5 Seats,bangalore,1598 cc
₹ 7.75 Lakh,Sedan,"46,258 Kms",2nd Owner,2017,16.09,KA32,Petrol,Aug 2017,2017,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1598 cc
₹ 3.27 Lakh,Hatchback,"54,242 Kms",3rd Owner,2013,18.9,KA51,Petrol,Aug 2013,2013,Comprehensive,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 6.61 Lakh,Hatchback,"90,727 Kms",1st Owner,2017,19.0,KA01,Petrol,Dec 2017,2017,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,1199 cc
₹ 7.75 Lakh,SUV,"1,00,000 Kms",1st Owner,2012,15.1,KA51,Diesel,Aug 2012,2012,Comprehensive,6 Speed,Manual,7 Seats,bangalore,2179 cc
₹ 6.82 Lakh,Sedan,"31,003 Kms",1st Owner,2017,21.21,KA09,Petrol,Sept 2017,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.77 Lakh,Hatchback,"24,233 Kms",1st Owner,2017,18.9,KA01,Petrol,May 2017,2017,Third Party,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5 Lakh,Hatchback,"90,000 Kms",3rd Owner,2015,16.47,KA27,Petrol,2015,2015,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1198 cc
₹ 6.79 Lakh,Hatchback,"36,983 Kms",1st Owner,2017,18.7,KA05,Petrol,Jan 2017,2017,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1199 cc
₹ 14.45 Lakh,Hatchback,"68,915 Kms",1st Owner,2014,14.8,KA51,Diesel,Nov 2014,2014,Comprehensive,7 Speed,Automatic,5 Seats,bangalore,2143 cc
₹ 7.76 Lakh,Hatchback,"5,440 Kms",1st Owner,2021,22.38,KA53,Petrol,Oct 2021,2021,Third Party,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 6.90 Lakh,Hatchback,"8,096 Kms",1st Owner,2021,20.09,KA01,Petrol,Apr 2021,2021,Zero Dep,5-Speed`,Manual,5 Seats,bangalore,1199 cc
₹ 3.80 Lakh,Sedan,"1,20,000 Kms",2nd Owner,2012,20.5,KA05,Diesel,2012,2012,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1598 cc
₹ 5.60 Lakh,SUV,"60,000 Kms",3rd Owner,2014,13.24,KA41,Petrol,2014,2014,Third Party insurance,5 speed,Manual,5 Seats,bangalore,1598 cc
₹ 11.25 Lakh,SUV,"1,20,000 Kms",1st Owner,2017,14.1,KA03,Diesel,2017,2017,Third Party insurance,5 Speed,Manual,7 Seats,bangalore,2179 cc
₹ 5.15 Lakh,MUV,"1,25,903 Kms",2nd Owner,2015,19.98,KA04,Diesel,May 2015,2015,Comprehensive,6 Speed,Manual,7 Seats,bangalore,1461 cc
₹ 7.99 Lakh,Hatchback,"33,040 Kms",2nd Owner,2018,18.6,KA03,Petrol,Jul 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 12 Lakh,SUV,"1,10,000 Kms",2nd Owner,2009,11.5,KA53,Diesel,2009,2009,Third Party insurance,5 Speed,Manual,7 Seats,bangalore,2982 cc
₹ 8.35 Lakh,Hatchback,"30,722 Kms",1st Owner,2019,22.54,KA04,Diesel,Apr 2019,2019,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1396 cc
₹ 7.50 Lakh,Sedan,"80,000 Kms",1st Owner,2016,26.0,KA03,Diesel,2016,2016,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 12.75 Lakh,SUV,"1,20,000 Kms",2nd Owner,2009,11.5,KA53,Diesel,2009,2009,Third Party insurance,5 Speed,Manual,7 Seats,bangalore,2982 cc
₹ 30.75 Lakh,Sedan,"33,000 Kms",2nd Owner,2017,14.21,KA03,Diesel,May 2017,2017,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,2143 cc
₹ 5.27 Lakh,Sedan,"58,778 Kms",1st Owner,2014,17.4,KA01,Petrol,Jun 2014,2014,Comprehensive,5 Speed ,Manual,5 Seats,bangalore,1497 cc
₹ 4.26 Lakh,Hatchback,"51,395 Kms",1st Owner,2019,21.7,KA42,Petrol,Nov 2019,2019,Comprehensive,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 6.25 Lakh,SUV,"1,00,000 Kms",2nd Owner,2015,14.7,KA03,Petrol,Dec 2015,2015,Comprehensive,6 Speed,Automatic,5 Seats,bangalore,1496 cc
₹ 4.47 Lakh,Sedan,"65,881 Kms",2nd Owner,2013,22.41,KA53,Petrol,Jul 2013,2013,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 5.52 Lakh,Hatchback,"49,934 Kms",2nd Owner,2014,22.38,KA51,Petrol,Nov 2014,2014,Comprehensive,5-Speed,Manual,5 Seats,bangalore,1197 cc
₹ 7.95 Lakh,Sedan,"91,000 Kms",2nd Owner,2016,26.0,KA01,Diesel,Oct 2016,2016,Comprehensive,6 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 4.59 Lakh,Hatchback,"61,576 Kms",2nd Owner,2018,21.63,KA51,Petrol,Oct 2018,2018,Comprehensive,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 7 Lakh,Sedan,"1,14,321 Kms",2nd Owner,2016,20.73,KA05,Petrol,Nov 2017,2016,1,5 Speed,Manual,5 Seats,bangalore,1373 cc
₹ 4.05 Lakh,Hatchback,"53,125 Kms",1st Owner,2019,21.7,KA51,Petrol,Nov 2019,2019,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 5.36 Lakh,Hatchback,"36,462 Kms",1st Owner,2020,22.0,KA01,Petrol,Jul 2020,2020,Comprehensive,5 Speed,Automatic,5 Seats,bangalore,999 cc
₹ 24 Lakh,SUV,"97,542 Kms",1st Owner,2014,15.26,KA04,Diesel,Jul 2014,2014,Comprehensive,7 Speed,Automatic,5 Seats,bangalore,2143 cc
₹ 47.45 Lakh,SUV,"89,000 Kms",1st Owner,2017,11.57,KA05,Diesel,Aug 2017,2017,Comprehensive,9 Speed,Automatic,5 Seats,bangalore,2987 cc
₹ 8.95 Lakh,SUV,"13,000 Kms",2nd Owner,2018,14.99,KA05,Petrol,Aug 2018,2018,Comprehensive,5 speed,Manual,5 Seats,bangalore,1498 cc
₹ 13.75 Lakh,Sedan,"41,000 Kms",1st Owner,2018,22.0,KA53,Diesel,Aug 2018,2018,Third Party insurance,6 Speed,Manual,5 Seats,bangalore,1582 cc
₹ 8.80 Lakh,Hatchback,"94,471 Kms",1st Owner,2017,17.21,KA04,Petrol,Apr 2017,2017,Third Party,7 Speed,Automatic,5 Seats,bangalore,1197 cc
₹ 10.30 Lakh,MUV,"58,000 Kms",1st Owner,2011,12.8,KA41,Diesel,Aug 2011,2011,Comprehensive,5 Speed,Manual,7 Seats,bangalore,2494 cc
₹ 4.75 Lakh,Hatchback,"46,000 Kms",1st Owner,2016,20.52,KA05,Petrol,Aug 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 11.50 Lakh,SUV,"10,000 Kms",1st Owner,2022,18.9,KA03,Petrol,2022,2022,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1498 cc
₹ 56.75 Lakh,SUV,"36,531 Kms",1st Owner,2020,18.9,KA03,Diesel,Feb 2020,2020,Comprehensive,9 speed Tronic,Automatic,5 Seats,bangalore,1950 cc
₹ 9.60 Lakh,SUV,"50,000 Kms",1st Owner,2021,17.03,KA03,Petrol,2021,2021,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1462 cc
₹ 5.32 Lakh,Hatchback,"36,004 Kms",2nd Owner,2020,21.63,KA51,Petrol,Jun 2020,2020,Third Party,5 Speed,Manual,5 Seats,bangalore,998 cc
₹ 6.51 Lakh,Sedan,"58,808 Kms",2nd Owner,2016,17.8,KA04,Petrol,Jan 2017,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1497 cc
₹ 32 Lakh,Sedan,"10,000 Kms",1st Owner,2017,19.27,KA03,Diesel,2017,2017,Third Party insurance,7 Speed,Automatic,5 Seats,bangalore,2143 cc
₹ 7.15 Lakh,Hatchback,"31,983 Kms",1st Owner,2016,18.6,KA05,Petrol,Sept 2016,2016,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 7.40 Lakh,SUV,"78,536 Kms",1st Owner,2016,24.3,DL14,Diesel,Jun 2016,2016,Third Party,5 Speed,Manual,5 Seats,bangalore,1248 cc
₹ 17 Lakh,SUV,"20,000 Kms",1st Owner,2022,20.8,KA03,Diesel,2022,2022,Third Party insurance,6-Speed,Manual,5 Seats,bangalore,1493 cc
₹ 4.55 Lakh,Sedan,"54,134 Kms",2nd Owner,2013,22.41,KA50,Petrol,Jun 2013,2013,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 16.99 Lakh,SUV,"10,000 Kms",1st Owner,2021,16.8,KA50,Petrol,2021,2021,Third Party insurance,6-Speed IVT,Automatic,5 Seats,bangalore,1497 cc
₹ 5.24 Lakh,Hatchback,"27,227 Kms",2nd Owner,2019,18.9,KA04,Petrol,Aug 2019,2019,Comprehensive,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 17.65 Lakh,SUV,"25,508 Kms",1st Owner,2019,16.0,KA03,Petrol,Jan 2019,2019,Comprehensive,7 Speed,Automatic,5 Seats,bangalore,1368 cc
₹ 5.25 Lakh,Hatchback,"30,000 Kms",1st Owner,2017,18.6,UP32,Petrol,2017,2017,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
₹ 16 Lakh,SUV,"20,000 Kms",1st Owner,2019,16.5,KA03,Petrol,2019,2019,Third Party insurance,7-Speed DCT,Automatic,5 Seats,bangalore,1353 cc
₹ 3.60 Lakh,Sedan,"1,00,000 Kms",2nd Owner,2012,20.54,KA53,Diesel,2012,2012,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1598 cc
₹ 16.50 Lakh,SUV,"20,000 Kms",1st Owner,2021,18.9,KA03,Petrol,2021,2021,Third Party insurance,6 Speed,Automatic,4 Seats,bangalore,1997 cc
₹ 4.10 Lakh,Hatchback,"50,000 Kms",1st Owner,2011,17.0,KA03,Petrol,2011,2011,Third Party insurance,5 Speed,Manual,5 Seats,bangalore,1197 cc
